ticket_price,travel_time,day_type,is_holiday,dep_hour,mode_enc,route_enc,pay_enc,class_enc,demand,mode,route_type,payment,travel_class
3678,207,0,0,6,0,0,0,2,166,Bus,Fastest,Cash,First Class
216,671,1,0,1,1,0,0,2,188,Train,Fastest,Cash,First Class
4109,455,1,1,5,0,1,1,0,242,Bus,Easiest,UPI,Economy
6719,561,0,1,5,0,1,1,1,154,Bus,Easiest,UPI,Business
5356,296,1,1,15,0,1,0,2,231,Bus,Easiest,Cash,First Class
1578,553,1,1,21,2,0,2,0,300,Airline,Fastest,Card,Economy
6530,84,0,1,3,2,1,0,0,163,Airline,Easiest,Cash,Economy
7356,252,0,0,10,0,0,0,2,92,Bus,Fastest,Cash,First Class
9387,659,0,1,5,0,1,1,2,101,Bus,Easiest,UPI,First Class
5067,271,0,0,5,1,1,2,0,176,Train,Easiest,Card,Economy
8950,238,1,1,8,1,0,1,2,245,Train,Fastest,UPI,First Class
8178,254,0,1,9,0,0,2,1,202,Bus,Fastest,Card,Business
4376,289,1,0,5,1,1,0,0,206,Train,Easiest,Cash,Economy
2755,86,1,0,21,2,1,2,1,220,Airline,Easiest,Card,Business
1943,249,1,1,4,2,0,0,0,298,Airline,Fastest,Cash,Economy
1714,167,1,1,23,2,0,2,0,343,Airline,Fastest,Card,Economy
2938,68,0,1,17,1,1,2,2,298,Train,Easiest,Card,First Class
5823,245,1,1,5,0,1,0,0,256,Bus,Easiest,Cash,Economy
3409,47,1,1,7,1,0,2,2,345,Train,Fastest,Card,First Class
5783,196,0,0,0,0,0,2,2,90,Bus,Fastest,Card,First Class
5805,54,0,1,6,1,1,2,2,211,Train,Easiest,Card,First Class
3316,35,1,1,2,0,1,0,2,217,Bus,Easiest,Cash,First Class
1986,178,1,0,20,0,0,0,0,339,Bus,Fastest,Cash,Economy
7642,449,1,0,1,0,0,0,0,130,Bus,Fastest,Cash,Economy
6368,442,0,0,5,0,0,2,2,101,Bus,Fastest,Card,First Class
5718,571,1,0,6,2,0,0,1,146,Airline,Fastest,Cash,Business
9469,227,1,1,10,0,0,2,0,185,Bus,Fastest,Card,Economy
5039,563,0,0,9,0,0,0,1,175,Bus,Fastest,Cash,Business
472,601,1,0,10,0,1,0,0,215,Bus,Easiest,Cash,Economy
380,635,0,1,11,2,1,0,2,209,Airline,Easiest,Cash,First Class
120,249,1,0,22,2,1,0,0,273,Airline,Easiest,Cash,Economy
2424,312,0,1,11,2,1,2,1,262,Airline,Easiest,Card,Business
6446,344,0,0,0,1,0,2,0,166,Train,Fastest,Card,Economy
981,462,0,1,19,0,1,0,2,296,Bus,Easiest,Cash,First Class
8207,314,0,0,19,2,0,1,2,149,Airline,Fastest,UPI,First Class
7082,634,0,1,7,0,0,1,2,186,Bus,Fastest,UPI,First Class
1853,380,1,1,5,2,0,0,2,265,Airline,Fastest,Cash,First Class
4191,90,0,0,19,1,1,1,2,221,Train,Easiest,UPI,First Class
7496,407,1,1,19,0,1,1,2,223,Bus,Easiest,UPI,First Class
6194,321,1,0,7,1,1,0,0,193,Train,Easiest,Cash,Economy
4214,502,1,0,3,0,0,0,2,109,Bus,Fastest,Cash,First Class
6859,597,0,0,14,1,1,0,1,103,Train,Easiest,Cash,Business
2752,463,0,0,16,0,1,1,0,183,Bus,Easiest,UPI,Economy
1872,380,0,1,2,0,0,1,1,205,Bus,Fastest,UPI,Business
1765,282,0,1,22,0,1,0,0,276,Bus,Easiest,Cash,Economy
8794,312,1,1,6,1,0,0,2,180,Train,Fastest,Cash,First Class
3320,55,0,1,5,1,1,1,1,266,Train,Easiest,UPI,Business
8229,60,0,0,17,0,1,0,2,129,Bus,Easiest,Cash,First Class
3382,651,1,0,14,1,1,1,1,192,Train,Easiest,UPI,Business
1149,567,0,0,22,1,0,0,0,204,Train,Fastest,Cash,Economy
4458,442,1,1,3,1,1,2,2,198,Train,Easiest,Card,First Class
2008,81,1,1,21,1,0,1,0,363,Train,Fastest,UPI,Economy
421,700,1,0,17,2,0,2,2,262,Airline,Fastest,Card,First Class
4516,617,0,1,7,2,0,1,0,242,Airline,Fastest,UPI,Economy
792,291,0,1,20,2,1,1,2,299,Airline,Easiest,UPI,First Class
3764,693,0,0,14,2,1,2,0,142,Airline,Easiest,Card,Economy
6892,421,1,0,13,1,0,0,0,139,Train,Fastest,Cash,Economy
8046,521,1,0,7,0,1,1,0,200,Bus,Easiest,UPI,Economy
3555,557,1,0,19,1,0,0,2,246,Train,Fastest,Cash,First Class
7158,172,0,0,14,0,1,2,0,128,Bus,Easiest,Card,Economy
1831,121,1,0,5,2,0,2,2,222,Airline,Fastest,Card,First Class
9041,115,0,1,21,2,1,0,0,182,Airline,Easiest,Cash,Economy
1468,485,0,1,21,2,0,0,2,259,Airline,Fastest,Cash,First Class
5082,577,0,0,3,1,1,2,2,44,Train,Easiest,Card,First Class
3919,614,1,1,14,0,0,0,0,257,Bus,Fastest,Cash,Economy
7871,357,1,0,5,0,1,2,0,160,Bus,Easiest,Card,Economy
5007,639,1,0,20,2,0,0,2,217,Airline,Fastest,Cash,First Class
4530,199,1,0,14,2,1,2,2,159,Airline,Easiest,Card,First Class
7917,680,0,1,1,2,1,0,2,88,Airline,Easiest,Cash,First Class
1548,624,1,0,11,1,0,1,2,233,Train,Fastest,UPI,First Class
4165,211,1,1,21,2,0,1,2,255,Airline,Fastest,UPI,First Class
7640,624,1,0,9,2,0,2,1,179,Airline,Fastest,Card,Business
4737,654,1,1,17,0,1,2,1,300,Bus,Easiest,Card,Business
5218,185,0,1,0,0,1,0,1,158,Bus,Easiest,Cash,Business
2432,193,1,0,20,1,1,2,2,302,Train,Easiest,Card,First Class
3737,302,1,0,19,0,1,0,1,265,Bus,Easiest,Cash,Business
6574,521,0,1,19,2,0,1,0,263,Airline,Fastest,UPI,Economy
5013,105,0,0,18,2,0,1,2,209,Airline,Fastest,UPI,First Class
2774,239,1,0,7,0,1,2,1,278,Bus,Easiest,Card,Business
4173,74,1,1,17,2,0,1,1,345,Airline,Fastest,UPI,Business
459,199,1,1,9,1,0,1,0,414,Train,Fastest,UPI,Economy
617,227,1,1,0,2,1,1,0,283,Airline,Easiest,UPI,Economy
7801,525,0,0,22,1,0,2,2,112,Train,Fastest,Card,First Class
6665,502,0,0,8,0,1,1,1,143,Bus,Easiest,UPI,Business
8570,137,0,1,19,0,1,2,1,255,Bus,Easiest,Card,Business
8921,662,0,1,22,2,1,1,2,100,Airline,Easiest,UPI,First Class
6344,610,1,0,10,1,1,1,2,143,Train,Easiest,UPI,First Class
2308,643,0,0,21,1,1,0,2,140,Train,Easiest,Cash,First Class
6350,75,1,0,2,1,0,1,2,137,Train,Fastest,UPI,First Class
8911,598,1,0,13,1,0,1,2,93,Train,Fastest,UPI,First Class
2160,132,1,1,11,2,0,1,1,317,Airline,Fastest,UPI,Business
9478,338,0,1,16,2,1,0,0,162,Airline,Easiest,Cash,Economy
4905,415,1,1,23,2,1,1,1,229,Airline,Easiest,UPI,Business
7240,298,0,0,9,1,1,1,1,190,Train,Easiest,UPI,Business
7359,378,0,1,9,1,0,0,2,224,Train,Fastest,Cash,First Class
2243,278,1,1,12,1,0,2,0,333,Train,Fastest,Card,Economy
6960,374,1,0,3,1,1,2,2,69,Train,Easiest,Card,First Class
250,465,0,0,3,0,0,1,0,206,Bus,Fastest,UPI,Economy
7504,468,1,1,9,1,0,1,2,266,Train,Fastest,UPI,First Class
1395,211,1,0,2,1,1,2,2,187,Train,Easiest,Card,First Class
6461,91,0,0,3,1,1,1,2,66,Train,Easiest,UPI,First Class
3309,111,0,1,14,0,1,1,0,275,Bus,Easiest,UPI,Economy
6793,299,0,1,2,0,0,0,0,159,Bus,Fastest,Cash,Economy
7943,380,0,1,11,2,1,2,0,198,Airline,Easiest,Card,Economy
7656,597,1,0,11,1,0,1,0,183,Train,Fastest,UPI,Economy
3910,545,1,1,11,1,0,0,2,257,Train,Fastest,Cash,First Class
7132,290,1,1,9,2,1,1,2,268,Airline,Easiest,UPI,First Class
1356,144,0,0,4,2,1,1,2,149,Airline,Easiest,UPI,First Class
8148,665,0,1,14,1,0,0,2,124,Train,Fastest,Cash,First Class
2825,531,0,0,6,2,1,2,0,198,Airline,Easiest,Card,Economy
1292,516,1,0,20,2,0,0,2,269,Airline,Fastest,Cash,First Class
783,291,1,0,1,1,0,1,2,152,Train,Fastest,UPI,First Class
9034,545,0,1,19,0,1,0,1,219,Bus,Easiest,Cash,Business
1801,557,0,1,14,1,1,2,0,274,Train,Easiest,Card,Economy
7062,383,0,1,8,1,1,1,1,216,Train,Easiest,UPI,Business
3544,577,1,0,15,2,0,1,2,182,Airline,Fastest,UPI,First Class
9151,139,0,1,7,2,0,0,2,182,Airline,Fastest,Cash,First Class
4285,581,1,1,18,2,0,2,2,293,Airline,Fastest,Card,First Class
1098,343,1,1,18,2,0,1,0,397,Airline,Fastest,UPI,Economy
2353,289,1,0,1,0,1,2,1,181,Bus,Easiest,Card,Business
2967,304,0,0,17,2,0,2,1,244,Airline,Fastest,Card,Business
9406,135,0,0,20,2,1,0,1,161,Airline,Easiest,Cash,Business
2674,610,0,0,16,2,0,2,2,121,Airline,Fastest,Card,First Class
2487,154,0,0,0,0,0,0,0,154,Bus,Fastest,Cash,Economy
366,94,1,1,13,1,0,0,0,349,Train,Fastest,Cash,Economy
9244,522,1,0,0,2,0,1,0,84,Airline,Fastest,UPI,Economy
6205,422,0,1,1,2,0,2,1,160,Airline,Fastest,Card,Business
1493,633,0,1,8,1,0,0,1,287,Train,Fastest,Cash,Business
5168,448,1,0,1,0,0,2,0,112,Bus,Fastest,Card,Economy
3088,33,1,1,10,2,1,1,0,336,Airline,Easiest,UPI,Economy
5529,50,0,1,13,2,1,1,1,229,Airline,Easiest,UPI,Business
6538,409,1,0,22,0,0,1,0,181,Bus,Fastest,UPI,Economy
7423,584,1,0,12,2,1,2,1,142,Airline,Easiest,Card,Business
6117,605,0,1,13,2,0,1,2,165,Airline,Fastest,UPI,First Class
2407,416,1,0,12,2,1,0,2,182,Airline,Easiest,Cash,First Class
9200,562,0,1,16,2,1,2,0,170,Airline,Easiest,Card,Economy
6065,61,1,1,5,1,1,0,2,230,Train,Easiest,Cash,First Class
3978,159,0,0,4,1,1,1,2,122,Train,Easiest,UPI,First Class
8652,621,0,1,0,1,0,2,0,130,Train,Fastest,Card,Economy
9465,407,0,0,14,1,1,2,1,31,Train,Easiest,Card,Business
2029,501,1,1,9,2,0,2,2,326,Airline,Fastest,Card,First Class
3129,106,0,0,8,0,1,0,1,238,Bus,Easiest,Cash,Business
4462,211,0,0,19,1,1,2,2,222,Train,Easiest,Card,First Class
4430,405,1,0,3,2,1,2,1,129,Airline,Easiest,Card,Business
6208,527,0,1,13,2,0,0,2,176,Airline,Fastest,Cash,First Class
6115,538,0,0,23,0,0,2,1,130,Bus,Fastest,Card,Business
3697,380,1,1,1,1,0,0,0,245,Train,Fastest,Cash,Economy
3010,545,0,1,23,1,0,0,0,292,Train,Fastest,Cash,Economy
8054,562,0,0,22,1,1,0,0,119,Train,Easiest,Cash,Economy
6481,585,1,0,15,0,0,1,2,135,Bus,Fastest,UPI,First Class
1066,123,0,1,0,2,0,1,0,292,Airline,Fastest,UPI,Economy
5260,220,1,0,23,0,1,0,1,168,Bus,Easiest,Cash,Business
972,613,0,0,1,0,1,0,1,83,Bus,Easiest,Cash,Business
175,525,1,0,16,2,1,2,2,193,Airline,Easiest,Card,First Class
5461,330,0,0,18,2,1,1,2,169,Airline,Easiest,UPI,First Class
6852,382,0,1,8,1,0,1,2,235,Train,Fastest,UPI,First Class
1543,669,0,1,6,1,0,0,2,223,Train,Fastest,Cash,First Class
5544,76,0,1,17,2,1,0,2,257,Airline,Easiest,Cash,First Class
3101,100,1,1,6,2,1,1,1,259,Airline,Easiest,UPI,Business
4064,375,0,1,16,0,1,1,2,191,Bus,Easiest,UPI,First Class
7233,69,1,1,6,2,0,2,1,276,Airline,Fastest,Card,Business
8347,229,1,0,10,0,1,2,1,107,Bus,Easiest,Card,Business
6750,171,0,1,10,0,1,1,1,190,Bus,Easiest,UPI,Business
7456,664,1,1,2,1,1,0,0,149,Train,Easiest,Cash,Economy
9349,217,0,0,17,1,1,0,0,157,Train,Easiest,Cash,Economy
551,644,0,0,3,0,0,1,2,110,Bus,Fastest,UPI,First Class
6455,127,0,0,10,1,1,2,1,175,Train,Easiest,Card,Business
2855,679,0,1,22,2,1,0,1,207,Airline,Easiest,Cash,Business
4491,115,0,0,2,2,0,0,1,138,Airline,Fastest,Cash,Business
9371,395,0,0,5,1,0,0,1,66,Train,Fastest,Cash,Business
1918,375,0,0,11,2,1,1,2,174,Airline,Easiest,UPI,First Class
7277,319,0,1,3,1,0,0,1,131,Train,Fastest,Cash,Business
9123,80,1,1,20,0,0,2,0,352,Bus,Fastest,Card,Economy
4816,666,0,1,23,0,0,2,2,178,Bus,Fastest,Card,First Class
2041,33,1,1,4,0,0,1,0,268,Bus,Fastest,UPI,Economy
4756,95,0,1,20,2,0,0,2,277,Airline,Fastest,Cash,First Class
5618,660,0,1,11,0,1,2,2,142,Bus,Easiest,Card,First Class
6455,102,0,0,13,1,0,2,0,189,Train,Fastest,Card,Economy
6617,614,1,0,2,2,1,2,1,71,Airline,Easiest,Card,Business
4058,520,1,0,22,0,0,2,1,175,Bus,Fastest,Card,Business
5125,624,1,0,0,0,1,1,1,72,Bus,Easiest,UPI,Business
2675,372,1,0,6,0,1,0,0,244,Bus,Easiest,Cash,Economy
8181,247,1,1,8,0,1,0,1,270,Bus,Easiest,Cash,Business
3110,626,0,0,21,2,0,0,0,175,Airline,Fastest,Cash,Economy
5141,368,0,0,0,2,0,2,0,89,Airline,Fastest,Card,Economy
860,394,0,0,20,2,1,2,1,222,Airline,Easiest,Card,Business
4080,44,0,0,2,1,1,1,0,176,Train,Easiest,UPI,Economy
206,318,1,1,10,2,1,1,2,276,Airline,Easiest,UPI,First Class
3148,119,0,1,9,0,1,0,0,333,Bus,Easiest,Cash,Economy
3035,38,0,1,11,1,0,0,1,272,Train,Fastest,Cash,Business
7668,504,0,0,0,1,0,0,1,56,Train,Fastest,Cash,Business
9123,36,0,0,13,2,0,0,2,77,Airline,Fastest,Cash,First Class
2900,99,1,0,16,2,1,2,0,242,Airline,Easiest,Card,Economy
7206,138,0,1,6,2,1,1,2,157,Airline,Easiest,UPI,First Class
9121,113,1,1,22,1,0,2,2,232,Train,Fastest,Card,First Class
828,81,1,0,15,2,0,0,2,252,Airline,Fastest,Cash,First Class
6251,653,0,1,5,2,1,1,1,180,Airline,Easiest,UPI,Business
8519,171,0,1,5,0,0,0,2,130,Bus,Fastest,Cash,First Class
3602,659,1,0,20,0,0,2,0,266,Bus,Fastest,Card,Economy
4666,528,1,0,23,0,0,0,1,161,Bus,Fastest,Cash,Business
5996,621,0,0,21,0,0,0,0,84,Bus,Fastest,Cash,Economy
4638,182,0,0,4,2,1,1,1,70,Airline,Easiest,UPI,Business
2183,135,0,1,22,0,0,0,2,255,Bus,Fastest,Cash,First Class
870,446,1,1,6,0,0,1,2,291,Bus,Fastest,UPI,First Class
3881,480,1,1,11,1,0,2,2,258,Train,Fastest,Card,First Class
475,697,0,0,13,2,0,1,1,206,Airline,Fastest,UPI,Business
6295,652,0,0,18,2,0,0,0,177,Airline,Fastest,Cash,Economy
8967,312,0,1,12,0,0,2,0,214,Bus,Fastest,Card,Economy
3426,151,1,1,0,2,0,1,1,228,Airline,Fastest,UPI,Business
6943,432,1,0,12,0,1,0,0,148,Bus,Easiest,Cash,Economy
9444,554,1,1,11,0,1,2,1,164,Bus,Easiest,Card,Business
5023,67,1,1,12,0,1,2,0,259,Bus,Easiest,Card,Economy
3781,611,1,1,0,1,1,0,1,209,Train,Easiest,Cash,Business
6413,167,1,0,2,1,0,1,0,205,Train,Fastest,UPI,Economy
6832,170,1,1,8,2,0,0,2,251,Airline,Fastest,Cash,First Class
743,576,1,0,23,2,1,0,2,187,Airline,Easiest,Cash,First Class
4033,348,0,1,8,0,0,2,1,287,Bus,Fastest,Card,Business
4715,501,0,1,21,0,1,2,0,180,Bus,Easiest,Card,Economy
3784,281,1,0,1,2,0,0,0,169,Airline,Fastest,Cash,Economy
8767,541,1,0,11,2,1,1,1,91,Airline,Easiest,UPI,Business
6496,607,1,1,10,1,1,2,2,223,Train,Easiest,Card,First Class
4495,680,1,0,11,0,1,1,2,114,Bus,Easiest,UPI,First Class
7836,307,1,1,23,2,1,0,1,205,Airline,Easiest,Cash,Business
1395,211,1,1,11,0,0,2,1,323,Bus,Fastest,Card,Business
5119,550,0,1,5,1,0,1,1,194,Train,Fastest,UPI,Business
7418,216,0,0,0,1,1,0,0,89,Train,Easiest,Cash,Economy
6128,632,0,1,5,1,0,1,0,259,Train,Fastest,UPI,Economy
9020,627,0,0,5,1,0,1,1,78,Train,Fastest,UPI,Business
5161,248,0,1,18,1,0,2,1,305,Train,Fastest,Card,Business
396,60,0,1,16,1,0,0,0,382,Train,Fastest,Cash,Economy
1400,407,1,0,17,1,1,0,0,288,Train,Easiest,Cash,Economy
4677,210,1,1,8,1,1,0,0,387,Train,Easiest,Cash,Economy
8246,228,0,0,22,2,1,1,2,91,Airline,Easiest,UPI,First Class
7386,503,1,0,18,1,1,2,1,195,Train,Easiest,Card,Business
6763,222,0,1,0,0,1,0,2,132,Bus,Easiest,Cash,First Class
5950,186,1,0,0,1,1,2,2,87,Train,Easiest,Card,First Class
847,67,0,0,15,2,0,2,0,260,Airline,Fastest,Card,Economy
7687,229,0,1,0,2,1,0,2,108,Airline,Easiest,Cash,First Class
2122,252,1,0,15,0,0,0,0,253,Bus,Fastest,Cash,Economy
5851,187,1,0,23,0,0,2,2,186,Bus,Fastest,Card,First Class
8040,282,1,0,23,1,1,2,2,139,Train,Easiest,Card,First Class
2868,184,1,0,22,2,0,2,2,221,Airline,Fastest,Card,First Class
2955,31,1,1,15,2,0,1,0,350,Airline,Fastest,UPI,Economy
1527,549,1,0,15,1,0,0,2,217,Train,Fastest,Cash,First Class
7622,76,0,1,19,1,0,2,0,311,Train,Fastest,Card,Economy
732,131,0,1,3,0,1,0,1,212,Bus,Easiest,Cash,Business
9170,257,0,0,15,2,1,2,1,69,Airline,Easiest,Card,Business
6695,519,0,1,14,1,0,0,0,204,Train,Fastest,Cash,Economy
3650,186,0,0,22,2,0,2,0,200,Airline,Fastest,Card,Economy
2622,384,0,0,5,2,1,1,0,178,Airline,Easiest,UPI,Economy
6277,217,1,0,11,2,0,1,0,217,Airline,Fastest,UPI,Economy
7944,280,0,0,17,0,1,1,2,124,Bus,Easiest,UPI,First Class
8157,312,0,0,0,1,1,0,2,65,Train,Easiest,Cash,First Class
9302,361,0,0,21,0,0,1,0,95,Bus,Fastest,UPI,Economy
6674,88,1,1,7,2,1,2,1,286,Airline,Easiest,Card,Business
4635,517,0,1,10,1,0,0,2,203,Train,Fastest,Cash,First Class
1202,407,0,1,23,1,0,0,2,254,Train,Fastest,Cash,First Class
5505,468,1,0,18,2,0,2,2,184,Airline,Fastest,Card,First Class
6259,636,0,1,14,2,1,1,0,220,Airline,Easiest,UPI,Economy
2346,48,1,0,13,0,0,0,2,229,Bus,Fastest,Cash,First Class
8228,128,0,0,4,1,0,0,2,59,Train,Fastest,Cash,First Class
6711,503,1,1,1,2,1,0,0,204,Airline,Easiest,Cash,Economy
2802,466,1,1,7,0,0,0,1,300,Bus,Fastest,Cash,Business
563,501,1,1,20,2,1,1,0,364,Airline,Easiest,UPI,Economy
3507,676,1,0,3,2,0,2,1,116,Airline,Fastest,Card,Business
8496,622,1,0,7,0,0,0,0,188,Bus,Fastest,Cash,Economy
2083,630,0,1,0,1,1,1,1,212,Train,Easiest,UPI,Business
7572,320,1,0,22,0,0,0,1,136,Bus,Fastest,Cash,Business
9295,505,1,1,9,2,1,1,1,222,Airline,Easiest,UPI,Business
7475,346,0,1,6,1,1,1,2,190,Train,Easiest,UPI,First Class
653,293,1,0,0,1,0,1,1,210,Train,Fastest,UPI,Business
716,632,1,1,18,1,0,1,1,350,Train,Fastest,UPI,Business
1395,142,1,0,18,2,1,0,1,309,Airline,Easiest,Cash,Business
7734,38,0,1,11,0,0,2,0,248,Bus,Fastest,Card,Economy
7680,453,0,1,9,0,0,1,2,196,Bus,Fastest,UPI,First Class
9268,613,1,1,11,1,1,2,1,197,Train,Easiest,Card,Business
4163,335,1,1,9,2,0,1,2,305,Airline,Fastest,UPI,First Class
5102,656,0,1,18,2,0,2,0,279,Airline,Fastest,Card,Economy
4334,312,1,1,7,2,1,1,1,345,Airline,Easiest,UPI,Business
9297,205,0,0,1,2,1,2,1,39,Airline,Easiest,Card,Business
2202,649,1,0,18,2,1,0,0,296,Airline,Easiest,Cash,Economy
9455,486,0,0,22,0,0,1,0,131,Bus,Fastest,UPI,Economy
7946,364,1,1,6,1,1,1,1,197,Train,Easiest,UPI,Business
2158,68,0,0,1,1,1,2,1,168,Train,Easiest,Card,Business
5087,420,0,0,23,2,0,2,0,163,Airline,Fastest,Card,Economy
5928,139,0,0,6,2,1,1,1,134,Airline,Easiest,UPI,Business
5936,571,1,0,10,2,1,2,2,148,Airline,Easiest,Card,First Class
9199,470,0,0,2,1,1,2,1,5,Train,Easiest,Card,Business
3199,295,1,1,12,0,0,0,0,317,Bus,Fastest,Cash,Economy
887,239,1,0,6,1,0,2,2,237,Train,Fastest,Card,First Class
2323,64,0,0,9,1,1,0,1,239,Train,Easiest,Cash,Business
406,338,0,1,22,2,1,2,2,266,Airline,Easiest,Card,First Class
6592,583,0,0,17,2,1,2,2,156,Airline,Easiest,Card,First Class
4697,420,0,0,20,0,1,1,1,182,Bus,Easiest,UPI,Business
1155,506,1,0,1,1,0,1,0,228,Train,Fastest,UPI,Economy
6106,78,0,0,17,2,1,1,1,229,Airline,Easiest,UPI,Business
5643,215,1,1,23,0,0,0,0,259,Bus,Fastest,Cash,Economy
3930,39,0,0,4,1,1,2,0,167,Train,Easiest,Card,Economy
3631,239,0,0,0,0,0,1,1,113,Bus,Fastest,UPI,Business
2112,468,1,1,0,1,1,0,1,234,Train,Easiest,Cash,Business
5791,352,0,0,5,1,1,0,0,192,Train,Easiest,Cash,Economy
3881,625,1,1,5,0,0,0,1,249,Bus,Fastest,Cash,Business
2259,77,0,1,14,0,0,0,1,254,Bus,Fastest,Cash,Business
2269,329,0,1,1,1,1,1,2,152,Train,Easiest,UPI,First Class
9053,503,0,1,20,2,1,1,1,180,Airline,Easiest,UPI,Business
3096,300,0,1,11,2,0,2,1,254,Airline,Fastest,Card,Business
2624,510,0,1,16,0,0,0,1,192,Bus,Fastest,Cash,Business
5723,424,1,1,22,1,0,0,1,224,Train,Fastest,Cash,Business
4181,672,0,1,18,0,0,0,0,317,Bus,Fastest,Cash,Economy
2053,573,1,0,7,2,1,2,2,258,Airline,Easiest,Card,First Class
6914,658,0,0,14,0,1,1,2,86,Bus,Easiest,UPI,First Class
3795,642,0,1,3,2,1,2,1,149,Airline,Easiest,Card,Business
3019,642,1,0,15,0,0,0,0,233,Bus,Fastest,Cash,Economy
4270,285,0,1,5,0,0,1,1,202,Bus,Fastest,UPI,Business
2551,177,0,1,5,1,1,2,1,247,Train,Easiest,Card,Business
3251,229,0,0,6,1,1,1,1,174,Train,Easiest,UPI,Business
403,342,1,1,0,1,1,0,0,311,Train,Easiest,Cash,Economy
6285,549,1,0,19,1,0,2,1,226,Train,Fastest,Card,Business
8240,293,0,1,13,2,0,0,2,146,Airline,Fastest,Cash,First Class
4491,219,1,1,15,1,0,0,1,260,Train,Fastest,Cash,Business
9393,187,0,1,2,1,1,2,0,164,Train,Easiest,Card,Economy
555,699,1,0,4,2,1,0,0,193,Airline,Easiest,Cash,Economy
5385,450,0,0,4,2,1,1,2,50,Airline,Easiest,UPI,First Class
7241,280,1,0,20,1,0,2,2,202,Train,Fastest,Card,First Class
4960,214,0,1,12,0,1,2,1,209,Bus,Easiest,Card,Business
9131,377,0,0,6,2,0,0,2,54,Airline,Fastest,Cash,First Class
8919,71,0,1,18,2,0,2,0,295,Airline,Fastest,Card,Economy
2996,185,0,0,2,1,1,2,2,135,Train,Easiest,Card,First Class
1945,411,0,1,17,1,1,1,1,332,Train,Easiest,UPI,Business
1897,573,1,1,17,2,0,1,1,337,Airline,Fastest,UPI,Business
5106,166,0,0,12,0,1,1,2,118,Bus,Easiest,UPI,First Class
5239,563,1,1,20,1,1,1,2,286,Train,Easiest,UPI,First Class
5192,151,1,0,6,1,0,0,2,215,Train,Fastest,Cash,First Class
2472,213,0,0,5,0,1,2,0,235,Bus,Easiest,Card,Economy
845,321,0,1,17,0,0,1,2,297,Bus,Fastest,UPI,First Class
9411,144,0,1,19,1,0,1,2,237,Train,Fastest,UPI,First Class
4649,619,0,0,16,2,0,0,2,92,Airline,Fastest,Cash,First Class
7177,462,1,0,23,2,0,2,0,164,Airline,Fastest,Card,Economy
1122,35,1,0,23,0,1,0,2,200,Bus,Easiest,Cash,First Class
163,359,0,1,5,1,0,2,0,341,Train,Fastest,Card,Economy
9108,31,1,0,13,2,0,2,2,135,Airline,Fastest,Card,First Class
7490,437,1,0,14,1,0,0,0,167,Train,Fastest,Cash,Economy
9206,241,1,0,6,1,1,2,0,140,Train,Easiest,Card,Economy
8985,442,0,1,14,0,0,1,2,128,Bus,Fastest,UPI,First Class
5092,141,0,0,6,0,0,0,0,171,Bus,Fastest,Cash,Economy
8956,550,0,1,5,1,0,2,1,142,Train,Fastest,Card,Business
5430,50,1,1,15,1,0,2,0,291,Train,Fastest,Card,Economy
6165,625,0,0,20,2,0,2,1,176,Airline,Fastest,Card,Business
4152,106,0,1,19,1,1,0,1,336,Train,Easiest,Cash,Business
5872,637,1,0,17,2,1,1,2,173,Airline,Easiest,UPI,First Class
8250,212,0,0,22,1,1,1,2,120,Train,Easiest,UPI,First Class
6399,204,1,0,4,1,1,0,1,121,Train,Easiest,Cash,Business
8410,637,0,1,10,0,1,2,1,124,Bus,Easiest,Card,Business
7380,335,0,0,14,1,1,0,2,92,Train,Easiest,Cash,First Class
6850,463,1,0,14,2,1,1,0,146,Airline,Easiest,UPI,Economy
7592,344,1,1,17,1,1,1,1,284,Train,Easiest,UPI,Business
1333,551,0,1,3,1,1,0,1,208,Train,Easiest,Cash,Business
5725,241,1,0,12,1,0,1,1,181,Train,Fastest,UPI,Business
5277,40,0,1,0,1,0,0,0,225,Train,Fastest,Cash,Economy
7615,70,1,1,9,2,0,0,2,279,Airline,Fastest,Cash,First Class
3035,307,1,1,16,0,0,0,2,271,Bus,Fastest,Cash,First Class
3212,72,1,1,9,2,0,2,2,322,Airline,Fastest,Card,First Class
7861,298,0,1,13,0,0,0,1,174,Bus,Fastest,Cash,Business
874,30,0,0,21,1,1,2,1,197,Train,Easiest,Card,Business
1768,636,1,0,0,1,1,1,0,160,Train,Easiest,UPI,Economy
3238,478,1,1,14,2,0,2,1,252,Airline,Fastest,Card,Business
419,699,0,1,5,1,0,0,0,270,Train,Fastest,Cash,Economy
6200,155,0,0,8,1,1,1,0,226,Train,Easiest,UPI,Economy
808,432,1,1,21,1,1,2,1,318,Train,Easiest,Card,Business
5029,69,1,0,4,0,1,1,2,115,Bus,Easiest,UPI,First Class
7246,519,0,1,13,0,0,0,0,167,Bus,Fastest,Cash,Economy
3630,680,1,1,0,1,1,1,1,192,Train,Easiest,UPI,Business
6470,340,1,1,11,2,0,2,1,227,Airline,Fastest,Card,Business
3897,577,0,1,0,1,0,0,1,172,Train,Fastest,Cash,Business
5556,386,0,0,5,2,0,0,2,106,Airline,Fastest,Cash,First Class
3128,123,0,1,7,2,0,2,1,321,Airline,Fastest,Card,Business
8204,190,1,1,17,2,0,2,1,258,Airline,Fastest,Card,Business
